Target Dataset,Task,Test Condition,Source Combo,Model,Bal Acc,Macro F1,ROC-AUC
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,HUST_Gearbox + HUST + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.375,0.2923728813559322,0.7278571428571429
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,HUST_Gearbox + HUST + PU + Electric_Motor,Multi-Head DL (TABNET),0.375,0.2485294117647059,0.6282142857142857
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,HUST_Gearbox + HUST + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.25,0.25,0.6971428571428572
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,HUST_Gearbox + HUST + UORED + Electric_Motor,Multi-Head DL (TABNET),0.5,0.4121510673234811,0.8651785714285715
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,HUST_Gearbox + HUST + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5,0.39087301587301587,0.8455357142857143
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,HUST_Gearbox + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.4375,0.3914728682170543,0.7496428571428572
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,HUST_Gearbox + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.475,0.3734737484737485,0.7758928571428572
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,HUST_Gearbox + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.38749999999999996,0.3190938013136289,0.7741071428571429
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,HUST_Gearbox + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.375,0.3141025641025641,0.8542857142857143
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,HUST + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.45,0.3836538461538461,0.8521428571428571
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,HUST + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.375,0.29166666666666663,0.8116071428571429
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,HUST + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.375,0.2802795031055901,0.6055357142857143
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,HUST + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5,0.425,0.7289285714285714
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.475,0.3798116298116298,0.864642857142857
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + PU,Multi-Head DL (TABNET),0.4625,0.36722689075630255,0.8083928571428571
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + UORED,Multi-Head DL (TABNET),0.42500000000000004,0.4052599249967671,0.7969642857142858
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + Mechanical_Gear,Multi-Head DL (TABNET),0.45,0.4066849816849817,0.81
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + Electric_Motor,Multi-Head DL (TABNET),0.5125,0.4214341692789969,0.8382142857142858
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + PU + UORED,Multi-Head DL (TABNET),0.42500000000000004,0.3641098484848485,0.7846428571428571
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.3625,0.3023255813953488,0.7771428571428571
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + PU + Electric_Motor,Multi-Head DL (TABNET),0.375,0.2375,0.696607142857143
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.3875,0.325,0.8032142857142857
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + UORED + Electric_Motor,Multi-Head DL (TABNET),0.375,0.28846153846153844,0.7541071428571429
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5,0.38499298737727905,0.7828571428571429
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST + PU + UORED,Multi-Head DL (TABNET),0.32499999999999996,0.23018162393162395,0.7798214285714286
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.375,0.2857142857142857,0.7483928571428571
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST + PU + Electric_Motor,Multi-Head DL (TABNET),0.4,0.3329124579124579,0.8701785714285715
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.6,0.5247474747474747,0.8685714285714285
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST + UORED + Electric_Motor,Multi-Head DL (TABNET),0.4375,0.3762626262626263,0.80125
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.375,0.25219298245614036,0.8023214285714285
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.4,0.3217703349282297,0.8714285714285714
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.275,0.20148072266716335,0.7291071428571428
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.525,0.4666666666666667,0.84625
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5,0.419047619047619,0.7798214285714287
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + HUST_Gearbox + HUST + PU + UORED,Multi-Head DL (TABNET),0.3875,0.31750572082379863,0.6676785714285715
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + HUST_Gearbox + HUST + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.5125,0.4767928150281092,0.9266071428571429
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + HUST_Gearbox + HUST + PU + Electric_Motor,Multi-Head DL (TABNET),0.225,0.22976190476190475,0.6723214285714285
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + HUST_Gearbox + HUST + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.55,0.47101449275362317,0.8630357142857144
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + HUST_Gearbox + HUST + UORED + Electric_Motor,Multi-Head DL (TABNET),0.25,0.2661483253588517,0.7507142857142857
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + HUST_Gearbox + HUST + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.4375,0.3472222222222222,0.8116071428571427
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + HUST_Gearbox + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.4,0.32707509881422925,0.8635714285714287
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + HUST_Gearbox + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.475,0.4444444444444444,0.8189285714285715
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + HUST_Gearbox + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.1875,0.17493535875888816,0.656607142857143
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + HUST_Gearbox + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.425,0.3589341692789969,0.79125
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + HUST + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.3375,0.32954545454545453,0.7089285714285715
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + HUST + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.475,0.4164578111946533,0.6926785714285715
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + HUST + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.22499999999999998,0.16729323308270677,0.6971428571428572
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + HUST + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.3875,0.319023569023569,0.7839285714285714
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.375,0.2916666666666667,0.5364285714285715
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_48k + HUST_Gearbox + HUST + PU + UORED,Multi-Head DL (TABNET),0.25,0.1607142857142857,0.7114285714285715
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_48k + HUST_Gearbox + HUST + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.5,0.41666666666666663,0.7007142857142857
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_48k + HUST_Gearbox + HUST + PU + Electric_Motor,Multi-Head DL (TABNET),0.4375,0.3401988375087371,0.6310714285714286
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_48k + HUST_Gearbox + HUST + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.375,0.3214285714285714,0.7135714285714285
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_48k + HUST_Gearbox + HUST + UORED + Electric_Motor,Multi-Head DL (TABNET),0.4375,0.369047619047619,0.7783928571428571
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_48k + HUST_Gearbox + HUST + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.375,0.2931034482758621,0.8251785714285714
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_48k + HUST_Gearbox + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.3875,0.2722069597069597,0.8369642857142856
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_48k + HUST_Gearbox + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.45,0.3952991452991453,0.8142857142857143
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_48k + HUST_Gearbox + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.3125,0.3125,0.7096428571428571
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_48k + HUST_Gearbox + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5,0.3873626373626374,0.7853571428571429
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_48k + HUST + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.375,0.3094532279314888,0.77625
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_48k + HUST + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.6125,0.5495697290774018,0.8460714285714286
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_48k + HUST + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.375,0.2891156462585034,0.6989285714285713
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_48k + HUST + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.6125,0.5198402948402948,0.9114285714285715
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_48k + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.425,0.33563134978229314,0.7773214285714286
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,HUST_Gearbox + HUST + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.325,0.29285714285714287,0.7089285714285715
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,HUST_Gearbox + HUST + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.375,0.3143408134642356,0.6098214285714285
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,HUST_Gearbox + HUST + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.275,0.20135382635382637,0.78
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,HUST_Gearbox + HUST + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.27499999999999997,0.22004528039010798,0.695
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,HUST_Gearbox + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.4875,0.4184210526315789,0.7467857142857143
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,HUST + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.3875,0.35895770668125054,0.6332142857142857
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + PU + UORED,Multi-Head DL (TABNET),0.2625,0.21395498332370644,0.7367857142857144
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + PU + Mechanical_Gear,Multi-Head DL (TABNET),0.25,0.16666666666666666,0.7716071428571428
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + PU + Electric_Motor,Multi-Head DL (TABNET),0.325,0.26552287581699346,0.6414285714285713
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.575,0.499883504193849,0.80875
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + UORED + Electric_Motor,Multi-Head DL (TABNET),0.45,0.3891010949834479,0.8044642857142856
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.45,0.35245128849780016,0.8257142857142857
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.5125,0.4384469696969697,0.8228571428571428
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.5,0.46952639751552794,0.8605357142857143
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.375,0.3055555555555556,0.7728571428571429
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.425,0.37222222222222223,0.80625
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.525,0.45728291316526615,0.8344642857142857
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.3375,0.27896158463385357,0.7414285714285714
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.7125,0.6875,0.8500000000000001
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5,0.425,0.7221428571428572
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.375,0.28846153846153844,0.6867857142857143
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + HUST_Gearbox + HUST + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.4125,0.3455546026300743,0.7851785714285715
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + HUST_Gearbox + HUST + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.425,0.38361106978128257,0.8680357142857142
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + HUST_Gearbox + HUST + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.25,0.25,0.6371428571428572
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + HUST_Gearbox + HUST + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.5625,0.5021645021645021,0.8789285714285714
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + HUST_Gearbox + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.4875,0.4184210526315789,0.8083928571428571
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + HUST + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.275,0.19848560079443894,0.6830357142857143
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_48k + HUST_Gearbox + HUST + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.2875,0.2647058823529412,0.708392857142857
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_48k + HUST_Gearbox + HUST + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.375,0.3,0.7853571428571429
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_48k + HUST_Gearbox + HUST + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.2875,0.213996138996139,0.7241071428571428
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_48k + HUST_Gearbox + HUST + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.375,0.30952380952380953,0.7383928571428572
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_48k + HUST_Gearbox + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.2875,0.3076923076923077,0.6675
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_48k + HUST + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.375,0.3345821783321783,0.8405357142857143
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,HUST_Gearbox + HUST + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.4,0.34178321678321677,0.8898214285714285
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + PU + UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.5,0.41964285714285715,0.8060714285714285
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + PU + UORED + Electric_Motor,Multi-Head DL (TABNET),0.4125,0.33418803418803417,0.7873214285714285
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + PU + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.375,0.29166666666666663,0.7075
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.4875,0.4375,0.7403571428571429
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.225,0.17763157894736842,0.7114285714285715
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.325,0.34375,0.6446428571428572
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + HUST_Gearbox + HUST + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.55,0.4567099567099567,0.8589285714285714
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_48k + HUST_Gearbox + HUST + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.375,0.30434782608695654,0.84375
UOEMD,Diagnosis,Load_Loaded_Speed_15Hz,CWRU_12k + CWRU_48k + HUST_Gearbox + HUST + PU + UORED + Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.4625,0.4154411764705882,0.7032142857142858
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k,Multi-Head DL (TABNET),0.5,0.41666666666666663,0.9241071428571429
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k,Multi-Head DL (TABNET),0.6000000000000001,0.5601785714285714,0.8871428571428571
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST_Gearbox,Multi-Head DL (TABNET),0.6125,0.4979247104247104,0.8880357142857143
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST,Multi-Head DL (TABNET),0.625,0.5318627450980392,0.8805357142857142
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,PU,Multi-Head DL (TABNET),0.375,0.2931034482758621,0.7723214285714286
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,UORED,Multi-Head DL (TABNET),0.75,0.6886363636363637,0.9541071428571428
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,Mechanical_Gear,Multi-Head DL (TABNET),0.55,0.48075858250276854,0.8625
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,Electric_Motor,Multi-Head DL (TABNET),0.7375,0.6643907563025211,0.8733928571428571
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k,Multi-Head DL (TABNET),0.475,0.4126729249011858,0.8267857142857142
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST_Gearbox,Multi-Head DL (TABNET),0.625,0.5221825063078217,0.9135714285714286
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + HUST,Multi-Head DL (TABNET),0.6125,0.5923202614379085,0.9721428571428572
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + PU,Multi-Head DL (TABNET),0.475,0.47010869565217395,0.8514285714285714
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + UORED,Multi-Head DL (TABNET),0.45,0.3693609022556391,0.9116071428571428
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + Mechanical_Gear,Multi-Head DL (TABNET),0.875,0.8723856209150327,0.9948214285714285
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + Electric_Motor,Multi-Head DL (TABNET),0.55,0.49153116531165314,0.9075
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST_Gearbox,Multi-Head DL (TABNET),0.6125,0.5576923076923077,0.8660714285714286
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + HUST,Multi-Head DL (TABNET),0.625,0.527073732718894,0.9737500000000001
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + PU,Multi-Head DL (TABNET),0.375,0.3,0.7321428571428572
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + UORED,Multi-Head DL (TABNET),0.725,0.6578976578976579,0.93125
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + Mechanical_Gear,Multi-Head DL (TABNET),0.48750000000000004,0.39503910068426196,0.8483928571428572
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_48k + Electric_Motor,Multi-Head DL (TABNET),0.625,0.555433064643591,0.8739285714285714
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST_Gearbox + HUST,Multi-Head DL (TABNET),0.8125,0.7784462269756387,0.9978571428571429
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST_Gearbox + PU,Multi-Head DL (TABNET),0.325,0.29465334900117507,0.8314285714285714
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST_Gearbox + UORED,Multi-Head DL (TABNET),0.5875,0.5539772727272727,0.9110714285714285
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST_Gearbox + Mechanical_Gear,Multi-Head DL (TABNET),0.625,0.540719696969697,0.9758928571428571
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST_Gearbox + Electric_Motor,Multi-Head DL (TABNET),0.75,0.678125,0.93625
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST + PU,Multi-Head DL (TABNET),0.4,0.32876867602268056,0.8298214285714285
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST + UORED,Multi-Head DL (TABNET),0.5,0.4583333333333333,0.8480357142857142
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST + Mechanical_Gear,Multi-Head DL (TABNET),0.525,0.48255148741418763,0.7607142857142857
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,HUST + Electric_Motor,Multi-Head DL (TABNET),0.75,0.6831501831501832,0.9335714285714285
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,PU + UORED,Multi-Head DL (TABNET),0.8125,0.7666666666666666,0.8973214285714286
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,PU + Mechanical_Gear,Multi-Head DL (TABNET),0.5,0.4335212067147839,0.6951785714285714
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,PU + Electric_Motor,Multi-Head DL (TABNET),0.625,0.5208333333333333,0.9135714285714286
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,UORED + Mechanical_Gear,Multi-Head DL (TABNET),0.775,0.7391520013802622,0.9439285714285715
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,UORED + Electric_Motor,Multi-Head DL (TABNET),0.525,0.4777056277056277,0.9417857142857142
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,Mechanical_Gear + Electric_Motor,Multi-Head DL (TABNET),0.6,0.5422161172161172,0.9603571428571429
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + HUST_Gearbox,Multi-Head DL (TABNET),0.375,0.2923728813559322,0.8096428571428571
UOEMD,Diagnosis,Load_Loaded_Speed_30Hz,CWRU_12k + CWRU_48k + HUST,Multi-Head DL (TABNET),0.5,0.4166666666666667,0.76875
